ENSG00000004939.12,ENSG00000070915.8,ENSG00000074803.16,ENSG00000086159.11,ENSG00000100362.11,ENSG00000102678.6,ENSG00000104413.14,ENSG00000105929.14,ENSG00000113889.10,ENSG00000115507.8,ENSG00000116039.10,ENSG00000118271.8,ENSG00000122194.17,ENSG00000132677.11,ENSG00000132698.12,ENSG00000133020.4,ENSG00000133742.12,ENSG00000135480.13,ENSG00000140519.11,ENSG00000141750.6,ENSG00000147606.7,ENSG00000147614.3,ENSG00000149452.14,ENSG00000152931.7,ENSG00000153292.14,ENSG00000157703.14,ENSG00000163631.15,ENSG00000164122.7,ENSG00000164363.9,ENSG00000164756.11,ENSG00000166105.14,ENSG00000167741.9,ENSG00000167748.9,ENSG00000168878.15,ENSG00000169344.14,ENSG00000170044.7,ENSG00000173253.13,ENSG00000184601.9,ENSG00000184905.7,ENSG00000184908.16,ENSG00000186766.7,ENSG00000188175.8,ENSG00000214128.9,ENSG00000223350.2,ENSG00000231290.4,ENSG00000241233.2,ENSG00000260802.1,ENSG00000277011.1,Class Labels
3.321928095,2.807354922,9.276124405,0.0,1.584962501,2.807354922,1.584962501,6.375039431,2.321928095,1.584962501,4.247927513,1.584962501,12.36440828,1.584962501,3.459431619,1.0,3.584962501,9.238404739,3.169925001,6.459431619,5.247927513,5.285402219,8.927777962,1.0,3.169925001,3.0,6.169925001,1.584962501,10.94909716,2.0,2.584962501,2.584962501,3.321928095,3.0,5.584962501,1.0,1.0,7.199672345,1.0,4.95419631,1.584962501,2.584962501,4.459431619,3.906890596,2.321928095,2.584962501,4.321928095,3.807354922,0
3.584962501,3.584962501,3.700439718,2.0,3.169925001,2.807354922,4.906890596,2.807354922,2.0,2.584962501,6.339850003,1.0,12.57317378,1.0,2.807354922,6.658211483,1.584962501,7.851749041,1.0,2.584962501,3.169925001,4.459431619,8.405141463,1.0,2.321928095,3.584962501,6.700439718,2.0,9.17990909,5.491853096,7.826548487,4.247927513,1.0,1.584962501,1.0,0.0,1.0,4.523561956,5.727920455,3.906890596,1.584962501,1.0,2.584962501,3.584962501,4.169925001,1.584962501,0.0,3.459431619,0
6.339850003,4.584962501,12.17804233,6.392317423,2.584962501,6.64385619,7.312882955,6.977279923,8.54689446,1.0,6.714245518,1.0,10.6329952,4.247927513,7.108524457,7.276124405,3.169925001,11.11309098,5.0,6.62935662,6.321928095,5.285402219,8.434628228,1.584962501,8.721099189,1.0,8.184875343,0.0,10.2227949,2.0,6.14974712,6.475733431,1.584962501,0.0,10.142877455375,3.321928095,4.321928095,8.092757141,5.459431619,7.971543554,2.807354922,3.584962501,7.483815777,4.392317423,4.392317423,1.0,2.0,4.0,0
3.169925001,6.321928095,3.0,3.459431619,0.0,2.0,5.209453366,4.169925001,4.906890596,1.0,5.426264755,1.0,1.584962501,1.584962501,5.426264755,1.0,1.0,8.379378367,3.584962501,2.321928095,4.321928095,3.169925001,3.321928095,1.584962501,4.169925001,6.442943496,5.209453366,1.0,7.011227255,2.0,3.169925001,6.044394119,1.584962501,4.0,2.321928095,4.523561956,2.321928095,7.87036472,5.321928095,6.584962501,5.169925001,1.0,2.0,9.930737338,3.807354922,2.0,3.459431619,0.0,0
3.321928095,6.0,5.672425342,2.584962501,2.0,3.169925001,4.321928095,3.584962501,2.0,2.584962501,5.247927513,3.169925001,8.0,2.807354922,4.169925001,7.523561956,2.807354922,9.930737338,1.584962501,3.459431619,5.247927513,4.0,10.30263892,3.459431619,5.169925001,1.0,8.388017285,0.0,13.30648896,8.14974712,9.556506055,4.392317423,2.321928095,1.0,1.0,1.584962501,2.321928095,9.315149562,5.321928095,5.0,6.930737338,2.321928095,4.584962501,6.820178962,4.321928095,1.584962501,2.807354922,3.321928095,0
4.459431619,6.044394119,9.100662339,3.321928095,2.321928095,3.807354922,5.129283017,4.64385619,3.700439718,2.0,6.169925001,0.0,3.321928095,2.321928095,5.459431619,6.584962501,3.459431619,9.202123824,0.0,2.321928095,4.087462841,2.321928095,4.247927513,1.584962501,5.807354922,2.321928095,5.857980995,1.584962501,7.665335917,2.321928095,9.245552706,5.0,1.584962501,4.0,5.727920455,2.321928095,3.906890596,4.754887502,1.584962501,5.169925001,2.0,1.584962501,4.459431619,7.781359714,3.0,2.584962501,1.0,1.584962501,0
4.0,6.599912842,6.285402219,3.906890596,1.0,2.584962501,3.807354922,4.523561956,2.0,3.169925001,7.108524457,1.0,13.28294361,3.459431619,4.857980995,12.89841244,2.321928095,7.366322214,2.0,4.087462841,4.584962501,4.392317423,10.13314221,2.321928095,4.523561956,2.584962501,6.727920455,0.0,9.172427509,3.700439718,4.754887502,6.321928095,2.0,4.523561956,1.0,0.0,2.321928095,10.37286506,4.857980995,4.321928095,3.906890596,2.321928095,4.584962501,4.807354922,2.584962501,2.807354922,3.807354922,4.247927513,0
11.1244665975,5.044394119,7.900866808,1.0,3.0,2.321928095,4.169925001,2.321928095,1.0,0.0,4.584962501,6.686500527,2.584962501,1.0,4.64385619,10.12412131,7.0,6.357552005,4.321928095,2.584962501,3.807354922,5.357552005,4.169925001,0.0,2.321928095,1.0,6.754887502,1.0,7.392317423,6.266786541,2.321928095,3.584962501,3.459431619,1.584962501,3.459431619,2.0,1.0,1.584962501,0.0,6.22881869,1.584962501,4.95419631,1.0,2.321928095,3.807354922,1.584962501,1.584962501,0.0,0
11.1244665975,8.742366901999999,8.876516947,7.619818782499999,7.447976116000001,8.047368751,11.16364968,10.498106199374998,9.7447947125,4.247927513,10.478842511,6.8048202374999995,6.832890014,7.751099295,9.878050913,6.50779464,2.321928095,13.00737773,8.7843343475,13.25236977,9.327484898124998,12.287334259125,7.599912842,5.518387305,11.991669255,6.940477546,7.857980995,5.518387305,4.459431619,2.584962501,2.807354922,10.074096777000001,7.677220524125001,6.873655543500001,9.271463028,8.047368751,6.890759940000001,5.169925001,9.721099189,10.751167343999999,10.393880012499999,5.518387305,9.43788990125,4.754887502,4.169925001,6.0,6.8048202374999995,8.9248125025,0
3.321928095,4.523561956,3.169925001,3.459431619,1.584962501,0.0,0.0,2.0,2.584962501,2.807354922,7.169925001,1.584962501,3.700439718,0.0,2.0,12.40620501,3.0,9.167418146,3.584962501,3.700439718,3.700439718,4.169925001,4.0,1.0,3.906890596,6.882643049,5.247927513,1.584962501,10.13570929,4.169925001,10.266558635,1.0,0.0,2.807354922,0.0,4.247927513,0.0,0.0,10.445763791000001,6.108524457,0.0,2.321928095,2.321928095,4.523561956,2.584962501,0.0,1.584962501,4.087462841,0
2.321928095,6.108524457,8.21916852,2.321928095,1.584962501,3.459431619,7.098032083,4.906890596,3.0,4.087462841,4.754887502,0.0,2.321928095,2.321928095,4.95419631,4.807354922,2.584962501,9.744833837,5.247927513,4.169925001,5.285402219,8.703903573,4.0,0.0,6.62935662,2.0,4.754887502,1.0,6.672425342,3.169925001,3.0,4.754887502,3.459431619,0.0,3.321928095,7.554588852,2.807354922,2.321928095,3.700439718,8.64385619,1.584962501,0.0,4.857980995,4.523561956,1.0,2.321928095,1.0,2.321928095,0
4.95419631,2.321928095,2.807354922,2.0,0.0,0.0,2.321928095,1.584962501,1.0,2.584962501,3.321928095,1.0,13.23541594,0.0,1.0,0.0,4.523561956,8.016808288,1.0,7.64385619,4.857980995,5.832890014,8.573647187,0.0,1.0,1.0,7.50779464,0.0,4.459431619,5.285402219,1.584962501,3.906890596,0.0,2.321928095,0.0,1.0,1.0,7.569855608,3.169925001,4.169925001,7.14974712,1.584962501,1.584962501,2.0,3.807354922,2.0,0.0,2.0,0
2.807354922,1.584962501,5.882643049,1.584962501,2.0,2.0,5.087462841,2.0,2.0,0.0,5.491853096,0.0,9.575539247,1.0,5.781359714,1.0,1.584962501,9.092757141,3.0,3.584962501,3.584962501,3.807354922,4.64385619,2.0,3.700439718,1.0,8.95419631,0.0,1.584962501,1.0,2.0,3.807354922,5.700439718,3.906890596,2.0,4.459431619,1.0,3.169925001,1.0,4.459431619,2.584962501,1.0,1.584962501,1.0,4.0,2.807354922,1.0,1.0,0
3.584962501,2.584962501,2.0,3.169925001,2.807354922,2.0,4.584962501,2.584962501,2.807354922,2.321928095,5.906890596,3.169925001,12.16835873,1.0,5.64385619,2.0,4.087462841,7.918863237,4.0,6.209453366,3.906890596,3.169925001,5.0,1.0,2.584962501,1.584962501,6.584962501,1.0,8.768184325,2.0,1.584962501,5.700439718,5.882643049,3.459431619,4.169925001,1.0,2.0,9.442943496,3.0,4.392317423,4.64385619,2.321928095,4.64385619,3.906890596,2.321928095,1.0,3.169925001,2.584962501,0
5.247927513,1.584962501,5.584962501,0.0,2.0,1.0,0.0,1.584962501,1.0,0.0,4.321928095,1.0,12.43514934,1.0,1.584962501,1.0,4.459431619,7.011227255,1.0,7.312882955,3.807354922,1.584962501,3.700439718,1.0,2.321928095,3.584962501,5.426264755,1.0,8.204571144,3.169925001,0.0,3.459431619,2.584962501,0.0,2.807354922,0.0,1.584962501,4.64385619,1.584962501,1.584962501,5.584962501,1.584962501,2.321928095,4.584962501,3.584962501,1.0,0.0,0.0,0
3.0,2.0,3.321928095,2.807354922,1.0,3.584962501,0.0,2.584962501,3.0,0.0,5.285402219,0.0,2.321928095,1.584962501,0.0,1.584962501,2.0,5.554588852,4.169925001,7.876516947,6.569855608,5.64385619,2.0,1.584962501,2.321928095,2.0,6.64385619,1.0,0.0,2.807354922,1.584962501,2.0,2.807354922,2.321928095,0.0,0.0,4.584962501,4.906890596,0.0,2.584962501,5.169925001,1.584962501,3.0,1.0,4.754887502,3.584962501,1.584962501,2.807354922,0
6.894817763,4.247927513,1.0,2.584962501,5.169925001,2.807354922,4.459431619,2.321928095,5.491853096,4.962406252500001,4.64385619,4.906890596,5.64385619,1.584962501,1.0,5.95419631,7.0,8.049848549,5.087462841,4.64385619,6.209453366,3.700439718,4.0,1.584962501,1.584962501,2.584962501,10.2644426,2.584962501,2.807354922,2.807354922,3.169925001,2.0,6.087462841,3.584962501,3.321928095,4.857980995,2.321928095,1.584962501,2.0,4.459431619,2.321928095,3.0,2.584962501,10.6446040525,2.584962501,3.321928095,2.321928095,1.0,0
3.321928095,4.95419631,5.392317423,3.0,3.0,0.0,4.169925001,3.0,1.0,0.0,4.169925001,0.0,11.60917874,2.321928095,3.169925001,2.0,0.0,11.00070427,2.0,5.459431619,4.459431619,3.169925001,5.614709844,1.0,0.0,2.321928095,5.807354922,1.0,5.832890014,0.0,2.584962501,3.459431619,2.321928095,1.584962501,4.857980995,3.807354922,1.0,7.375039431,1.0,4.169925001,1.0,0.0,2.0,1.0,3.321928095,0.0,2.584962501,1.0,0
6.459431619,5.0,4.087462841,4.087462841,4.584962501,5.754887502,10.23242093,9.592457037,4.906890596,2.807354922,8.942514505,0.0,11.11113567,4.459431619,2.321928095,6.894817763,5.357552005,13.74299310125,4.321928095,1.584962501,3.0,8.658211483,9.719388821,0.0,11.991669255,4.087462841,3.906890596,3.807354922,2.321928095,4.0,3.459431619,2.0,1.584962501,1.0,4.857980995,7.569855608,1.0,2.321928095,3.807354922,7.357552005,2.0,0.0,8.422064766,4.64385619,2.807354922,0.0,6.426264755,1.0,0
5.700439718,3.321928095,4.247927513,2.0,2.807354922,2.807354922,3.0,1.584962501,0.0,4.247927513,3.906890596,4.392317423,1.0,2.584962501,2.321928095,1.584962501,5.781359714,7.076815597,4.459431619,5.700439718,2.807354922,3.321928095,0.0,1.0,2.0,1.584962501,4.523561956,1.0,1.584962501,0.0,4.087462841,3.0,2.807354922,2.584962501,0.0,1.584962501,1.584962501,0.0,2.321928095,6.754887502,0.0,1.0,1.0,6.247927513,8.271463028,3.0,0.0,1.0,0
2.321928095,5.781359714,2.584962501,0.0,1.0,2.807354922,9.154818109,3.0,4.857980995,2.0,2.321928095,5.321928095,5.977279923,1.584962501,2.0,3.584962501,3.700439718,7.539158811,2.321928095,9.54689446,4.584962501,5.209453366,3.0,1.0,4.754887502,1.584962501,8.710806434,0.0,3.169925001,0.0,3.169925001,1.0,3.169925001,2.807354922,3.584962501,5.554588852,1.584962501,3.584962501,1.584962501,4.64385619,1.0,1.584962501,2.584962501,4.392317423,2.807354922,0.0,1.0,2.584962501,0
8.603626345,3.906890596,13.66633498,7.619818782499999,6.700439718,7.129283017,6.768184325,8.422064766,9.7447947125,1.584962501,7.348728154,2.584962501,9.189824559,5.882643049,7.055282436,2.0,2.584962501,9.315149562,7.714245518,5.700439718,8.721099189,8.438791853,3.0,4.523561956,9.084808388,4.247927513,7.50779464,3.807354922,8.962896005,3.807354922,7.033423002,7.339850003,3.700439718,1.584962501,10.142877455375,2.0,6.754887502,5.044394119,5.0,8.988684687,7.129283017,5.518387305,9.43788990125,3.169925001,4.392317423,1.0,3.459431619,5.614709844,0
8.87036472,8.742366901999999,12.22219114,4.857980995,4.700439718,5.857980995,5.0,8.076815597,9.7447947125,0.0,8.033423002,1.584962501,12.31514956,4.64385619,5.169925001,7.475733431,3.584962501,10.51766939,7.434628228,5.357552005,7.0,7.076815597,9.813781191,2.0,6.754887502,6.044394119,8.0,2.807354922,8.550746785,4.64385619,3.169925001,7.451211112,6.426264755,2.0,10.142877455375,2.0,5.285402219,4.523561956,6.087462841,8.787902559,4.087462841,5.169925001,8.861086906,2.0,4.169925001,2.0,1.584962501,3.807354922,0
4.087462841,8.742366901999999,12.07246761,1.0,7.447976116000001,7.523561956,11.68079903,10.498106199374998,4.95419631,1.0,7.348728154,1.0,2.807354922,0.0,10.668842470625,0.0,3.700439718,13.74299310125,1.584962501,14.4705071425,1.584962501,6.599912842,4.459431619,2.0,11.64024494,6.940477546,5.614709844,0.0,0.0,0.0,1.0,10.074096777000001,2.584962501,1.0,4.64385619,3.906890596,2.0,9.50779464,10.445763791000001,8.854868383,6.857980995,1.0,9.43788990125,1.0,3.0,1.0,0.0,8.9248125025,0
3.321928095,3.906890596,4.392317423,0.0,4.906890596,1.584962501,1.0,0.0,3.0,0.0,4.321928095,2.584962501,1.0,1.0,2.321928095,1.0,2.321928095,5.672425342,1.584962501,6.523561956,8.233619677,4.95419631,0.0,1.0,2.321928095,1.0,6.906890596,1.584962501,1.0,2.0,2.0,2.0,1.0,2.321928095,3.807354922,8.047368751,2.0,2.0,1.0,7.515699838,2.0,1.0,2.321928095,6.523561956,3.321928095,3.700439718,1.584962501,0.0,0
6.303780748,6.044394119,4.087462841,2.807354922,2.321928095,1.584962501,2.0,3.459431619,3.584962501,2.321928095,6.169925001,6.614709844,3.459431619,2.807354922,3.459431619,9.33315535,4.247927513,6.303780748,3.321928095,4.247927513,5.285402219,1.0,3.906890596,3.169925001,3.0,4.857980995,7.108524457,1.584962501,9.638435914,5.459431619,9.62388149,3.321928095,2.807354922,5.285402219,3.169925001,2.807354922,0.0,9.388017285,1.584962501,2.807354922,1.584962501,0.0,3.906890596,4.523561956,5.0,5.614709844,5.807354922,1.584962501,0
3.584962501,6.087462841,2.584962501,2.0,7.447976116000001,3.321928095,7.129283017,2.321928095,6.768184325,1.584962501,4.392317423,5.459431619,4.754887502,2.0,9.136991112,1.0,4.459431619,8.768184325,4.087462841,5.672425342,4.64385619,8.768184325,7.098032083,1.0,5.129283017,1.0,5.459431619,1.0,5.584962501,3.459431619,2.0,6.285402219,2.807354922,1.584962501,3.169925001,6.832890014,1.0,7.189824559,1.0,5.459431619,3.807354922,2.0,1.584962501,1.584962501,4.087462841,2.0,2.807354922,1.0,0
1.584962501,4.0,2.584962501,1.584962501,3.700439718,0.0,3.169925001,2.321928095,3.169925001,2.0,3.584962501,4.087462841,5.285402219,0.0,1.0,4.0,2.584962501,8.857980995,3.321928095,9.483815777,4.807354922,0.0,4.523561956,0.0,4.64385619,1.0,8.622051819,2.321928095,3.169925001,1.0,2.584962501,3.169925001,2.0,1.584962501,2.321928095,3.169925001,1.584962501,2.0,2.0,6.087462841,2.807354922,1.0,2.0,3.169925001,4.807354922,1.584962501,2.0,1.584962501,0
4.754887502,5.169925001,4.700439718,3.0,2.321928095,8.047368751,5.906890596,3.321928095,4.459431619,4.962406252500001,6.129283017,1.0,3.459431619,3.459431619,5.977279923,1.0,1.0,10.65374078,3.906890596,4.700439718,7.098032083,2.0,3.169925001,2.0,5.523561956,3.700439718,5.321928095,1.0,3.906890596,2.0,10.11894107,4.247927513,5.0,4.857980995,2.807354922,2.807354922,3.700439718,2.807354922,1.0,6.189824559,4.0,2.807354922,3.906890596,4.169925001,8.4248125025,1.0,1.0,7.577428828,0
7.475733431,8.742366901999999,10.37721053,4.700439718,4.700439718,4.754887502,4.584962501,7.409390936,9.335390355,1.584962501,7.375039431,2.807354922,9.041659152,4.459431619,4.247927513,2.0,1.0,7.924812504,6.807354922,3.906890596,7.247927513,6.882643049,9.68474862,1.584962501,6.285402219,2.584962501,9.236014192,1.0,4.857980995,0.0,3.0,6.303780748,5.426264755,2.807354922,10.142877455375,1.0,4.807354922,3.0,3.169925001,8.30833903,3.807354922,4.087462841,7.820178962,4.584962501,3.169925001,2.321928095,4.584962501,2.807354922,0
6.977279923,6.491853096,10.06877828,5.209453366,4.459431619,4.807354922,6.988684687,6.087462841,8.257387843,2.807354922,6.894817763,5.087462841,4.754887502,4.906890596,6.523561956,2.321928095,3.700439718,9.702172685,5.129283017,6.686500527,7.459431619,5.392317423,4.247927513,4.321928095,6.807354922,4.087462841,10.65284497,2.807354922,2.321928095,2.584962501,4.392317423,5.285402219,4.169925001,4.459431619,10.142877455375,4.169925001,3.807354922,3.584962501,2.321928095,6.988684687,3.584962501,2.584962501,6.442943496,1.584962501,5.426264755,3.0,1.0,2.0,0
2.321928095,5.491853096,4.700439718,3.906890596,2.0,1.0,5.727920455,3.169925001,1.584962501,1.584962501,7.451211112,1.0,13.37924297,1.0,7.17990909,3.0,2.321928095,9.84862294,1.0,6.539158811,4.392317423,6.554588852,5.754887502,1.584962501,3.0,1.584962501,5.491853096,0.0,1.0,2.0,5.614709844,7.491853096,1.0,0.0,2.0,2.321928095,0.0,12.15955603,6.321928095,1.0,6.442943496,1.584962501,2.807354922,3.0,3.807354922,1.0,1.0,4.584962501,0
5.523561956,4.169925001,7.199672345,4.247927513,3.459431619,8.047368751,6.700439718,4.087462841,5.584962501,4.962406252500001,9.294620749,3.169925001,2.321928095,6.727920455,3.906890596,0.0,3.169925001,8.888743249,4.95419631,6.303780748,5.977279923,7.357552005,4.392317423,1.0,4.95419631,3.321928095,8.28077077,3.321928095,1.0,2.0,3.321928095,4.392317423,4.754887502,4.0,8.566054038,3.169925001,3.807354922,3.321928095,0.0,6.686500527,0.0,2.321928095,5.0,3.0,7.108524457,3.0,4.0,1.0,0
3.321928095,4.459431619,3.807354922,2.0,2.807354922,1.584962501,1.584962501,3.321928095,1.584962501,2.807354922,6.50779464,3.321928095,6.209453366,2.321928095,1.584962501,5.426264755,3.700439718,6.95419631,3.0,4.169925001,6.554588852,4.584962501,10.89330153,1.584962501,3.0,1.584962501,6.044394119,2.0,12.16961188,2.807354922,3.459431619,4.247927513,4.392317423,2.584962501,0.0,2.321928095,2.807354922,7.64385619,3.169925001,3.0,6.768184325,2.0,4.0,3.0,4.247927513,2.321928095,2.807354922,2.584962501,0
3.459431619,3.906890596,2.0,2.321928095,1.0,0.0,4.087462841,1.584962501,1.0,3.459431619,6.339850003,1.0,4.906890596,1.584962501,3.807354922,5.426264755,2.584962501,7.330916878,2.321928095,7.781359714,6.672425342,4.0,7.451211112,0.0,2.807354922,1.584962501,6.044394119,3.0,6.426264755,3.0,2.0,4.64385619,2.321928095,2.321928095,2.584962501,1.584962501,0.0,7.022367813,1.0,5.247927513,5.832890014,1.0,2.0,1.584962501,3.700439718,4.0,2.321928095,2.321928095,0
3.807354922,4.247927513,5.321928095,1.0,0.0,3.0,1.584962501,3.459431619,1.584962501,3.700439718,3.321928095,0.0,10.64205169,2.321928095,3.169925001,0.0,2.321928095,10.53430288,1.0,2.0,5.491853096,3.0,4.392317423,0.0,4.087462841,0.0,8.686500527,0.0,8.724513853,1.0,3.807354922,3.584962501,0.0,2.321928095,3.169925001,1.584962501,1.584962501,6.022367813,2.0,5.727920455,4.247927513,2.321928095,3.169925001,2.807354922,2.584962501,3.0,2.807354922,0.0,0
3.0,4.523561956,4.95419631,0.0,2.0,1.584962501,0.0,1.584962501,5.392317423,2.0,5.523561956,2.584962501,6.614709844,1.0,1.0,0.0,1.0,7.483815777,2.807354922,2.0,2.584962501,8.22881869,9.691743519,1.0,0.0,0.0,7.475733431,0.0,6.930737338,0.0,2.321928095,1.584962501,2.0,2.321928095,5.614709844,0.0,0.0,12.39794197,2.321928095,6.614709844,3.321928095,1.584962501,1.584962501,5.672425342,2.321928095,0.0,1.0,0.0,0
2.584962501,4.95419631,6.475733431,1.0,0.0,3.0,2.807354922,3.0,3.0,2.807354922,5.321928095,0.0,11.11243951,2.321928095,2.807354922,1.0,1.0,7.033423002,2.0,2.807354922,3.169925001,6.022367813,5.672425342,2.321928095,3.584962501,2.321928095,6.22881869,2.0,7.665335917,1.0,2.321928095,2.584962501,0.0,2.321928095,2.0,1.584962501,2.321928095,5.930737338,1.0,4.754887502,1.584962501,1.584962501,4.584962501,0.0,4.857980995,2.807354922,1.0,1.584962501,0
4.906890596,3.321928095,5.727920455,2.584962501,2.0,2.584962501,5.64385619,2.807354922,3.169925001,1.584962501,7.839203788,0.0,8.758223215,3.0,4.321928095,10.43567026,3.700439718,7.977279923,3.169925001,6.087462841,5.700439718,1.584962501,8.294620749,1.584962501,2.321928095,1.0,7.033423002,0.0,8.016808288,5.977279923,5.247927513,4.0,1.0,3.321928095,2.807354922,2.584962501,1.0,7.539158811,6.266786541,3.459431619,5.426264755,1.584962501,3.0,5.584962501,4.584962501,3.321928095,0.0,2.807354922,0
7.475733431,4.807354922,3.169925001,1.0,2.321928095,2.0,0.0,2.584962501,2.0,2.807354922,6.392317423,1.0,3.0,1.0,2.807354922,0.0,5.857980995,10.5372184,2.584962501,10.45018025,7.930737338,5.247927513,4.169925001,0.0,2.807354922,5.64385619,6.714245518,4.169925001,9.842350343,2.321928095,3.906890596,3.169925001,2.0,4.700439718,3.0,2.0,0.0,10.47269084,2.321928095,6.06608919,6.108524457,2.321928095,3.321928095,1.0,4.459431619,2.807354922,1.0,3.0,0
6.658211483,6.50779464,11.81938079,6.62935662,3.906890596,3.906890596,4.95419631,7.199672345,9.594324604,2.321928095,6.247927513,3.906890596,6.044394119,4.087462841,4.906890596,4.169925001,2.0,8.804131021,6.087462841,4.64385619,6.62935662,5.930737338,6.14974712,1.0,6.189824559,2.321928095,7.098032083,1.0,12.11666886,1.0,1.584962501,6.303780748,3.169925001,1.0,10.142877455375,1.584962501,3.807354922,7.50779464,2.584962501,8.049848549,2.0,2.807354922,7.6794801,6.108524457,3.584962501,0.0,1.0,3.700439718,0
2.584962501,5.95419631,2.807354922,3.0,7.447976116000001,2.0,2.584962501,2.584962501,1.584962501,4.962406252500001,7.108524457,4.64385619,3.700439718,2.0,2.0,1.584962501,3.807354922,8.0,3.584962501,3.169925001,7.982993575,6.426264755,7.894817763,1.0,2.807354922,6.940477546,5.807354922,0.0,3.169925001,2.584962501,2.807354922,4.807354922,1.0,1.0,3.459431619,4.247927513,0.0,2.807354922,3.169925001,8.005624549,3.321928095,0.0,2.0,4.0,2.807354922,3.459431619,4.087462841,0.0,0
2.0,3.321928095,2.321928095,1.0,0.0,1.0,7.8008999,2.321928095,3.459431619,2.807354922,5.321928095,1.584962501,2.584962501,1.584962501,5.247927513,1.584962501,0.0,8.523561956,3.700439718,3.906890596,5.087462841,3.906890596,0.0,2.321928095,4.64385619,2.807354922,3.906890596,2.321928095,5.209453366,1.0,2.0,3.807354922,3.321928095,3.584962501,0.0,4.523561956,0.0,4.0,1.0,3.0,3.321928095,2.584962501,2.321928095,4.906890596,3.169925001,0.0,3.459431619,1.584962501,0
3.906890596,1.0,3.321928095,3.169925001,1.584962501,2.584962501,1.584962501,0.0,0.0,0.0,2.584962501,0.0,2.584962501,0.0,1.584962501,7.459431619,3.807354922,5.087462841,1.0,1.0,5.554588852,7.562242424,6.977279923,0.0,1.0,1.0,6.768184325,0.0,2.321928095,7.303780748,4.169925001,0.0,1.0,2.321928095,0.0,1.0,0.0,5.247927513,0.0,2.321928095,1.0,1.584962501,1.0,1.584962501,2.321928095,0.0,3.700439718,0.0,0
6.169925001,5.523561956,4.247927513,4.169925001,3.321928095,2.0,5.087462841,5.209453366,3.0,1.584962501,8.54689446,5.357552005,4.459431619,3.321928095,5.0,12.4566111,3.700439718,8.700439718,6.189824559,9.400879436,6.686500527,3.459431619,6.392317423,3.0,5.087462841,4.087462841,7.14974712,2.807354922,9.914385132,3.321928095,9.958552715,4.459431619,1.0,5.614709844,4.459431619,2.807354922,3.0,7.366322214,1.584962501,6.741466986,4.523561956,2.321928095,5.554588852,2.584962501,5.459431619,3.807354922,1.0,4.321928095,0
2.0,3.0,8.257387843,4.321928095,3.584962501,5.129283017,10.57742883,7.54689446,2.807354922,2.321928095,5.754887502,1.0,5.807354922,3.700439718,6.022367813,9.955649908,3.700439718,13.74299310125,3.0,2.0,6.409390936,6.50779464,2.807354922,2.584962501,10.43775207,5.209453366,6.523561956,5.247927513,10.13570929,1.0,0.0,5.044394119,5.426264755,1.584962501,5.857980995,2.321928095,2.0,2.321928095,4.0,8.103287808,3.321928095,3.321928095,7.17990909,1.584962501,2.807354922,2.584962501,3.321928095,4.459431619,0
1.584962501,2.584962501,3.459431619,0.0,1.584962501,0.0,2.321928095,2.0,0.0,0.0,4.459431619,3.0,7.826548487,0.0,0.0,0.0,2.0,8.554588852,3.906890596,1.0,3.807354922,5.247927513,5.781359714,0.0,2.807354922,1.0,5.357552005,2.0,6.06608919,1.0,3.459431619,1.584962501,1.0,1.584962501,0.0,2.0,0.0,5.087462841,3.169925001,4.392317423,4.321928095,1.0,1.0,4.459431619,1.0,2.0,1.0,2.321928095,0
2.321928095,4.64385619,2.321928095,2.0,3.807354922,1.0,7.882643049,1.584962501,5.700439718,2.321928095,4.321928095,4.523561956,11.29462075,1.0,2.0,3.0,1.584962501,7.73470962,5.321928095,3.459431619,6.700439718,5.491853096,6.442943496,0.0,6.22881869,4.459431619,9.941047606,4.0,6.977279923,0.0,3.584962501,4.700439718,2.321928095,2.807354922,3.906890596,1.0,1.584962501,5.857980995,2.321928095,5.247927513,2.584962501,1.0,1.0,8.011227255,1.0,3.0,3.584962501,2.0,0
4.247927513,4.857980995,6.022367813,4.64385619,7.447976116000001,2.0,4.087462841,3.321928095,4.321928095,1.584962501,5.0,1.0,5.554588852,4.247927513,4.459431619,4.392317423,2.0,6.266786541,8.276124405,2.807354922,8.22881869,7.73470962,13.52338860875,5.518387305,5.044394119,0.0,5.491853096,4.0,10.30606169,2.321928095,10.24436384,6.392317423,7.677220524125001,3.0,0.0,1.0,2.584962501,3.700439718,6.658211483,3.584962501,0.0,1.0,3.169925001,4.321928095,3.0,1.584962501,1.0,0.0,0
2.807354922,5.64385619,8.936637939,2.321928095,2.584962501,4.392317423,3.700439718,5.727920455,3.169925001,2.584962501,5.285402219,2.0,12.94452906,3.700439718,5.491853096,1.584962501,3.0,8.781359714,1.0,8.86727874,7.129283017,4.392317423,6.539158811,5.491853096,3.807354922,3.169925001,7.392317423,2.0,9.612868497,2.0,2.584962501,6.321928095,2.0,1.584962501,4.857980995,3.906890596,2.0,6.794415866,2.584962501,6.129283017,4.459431619,2.321928095,5.523561956,7.515699838,4.392317423,3.459431619,1.584962501,1.584962501,0
